pet_id,breed_category,pet_category
ANSL_68981,0,2
ANSL_52048,0,2
ANSL_50112,0,2
ANSL_50896,0,2
ANSL_57094,0,2
ANSL_50795,0,2
ANSL_60538,0,2
ANSL_57282,0,2
ANSL_58340,0,2
ANSL_60136,0,2
ANSL_54523,1,2
ANSL_51805,1,2
ANSL_56130,0,2
ANSL_74328,1,2
ANSL_56644,0,2
ANSL_56553,0,2
ANSL_66993,0,2
ANSL_60797,0,2
ANSL_60818,0,2
ANSL_55540,0,2
ANSL_70871,1,2
ANSL_72506,0,2
ANSL_61686,0,2
ANSL_60834,0,2
ANSL_51641,1,2
ANSL_65694,0,2
ANSL_69254,0,2
ANSL_58000,0,2
ANSL_56056,1,2
ANSL_56511,0,2
ANSL_65559,0,2
ANSL_74350,0,2
ANSL_66898,0,2
ANSL_55819,1,1
ANSL_64819,1,2
ANSL_62554,1,2
ANSL_65430,0,2
ANSL_59677,0,2
ANSL_70526,0,2
ANSL_56617,0,2
ANSL_68590,1,2
ANSL_70559,0,2
ANSL_51567,0,2
ANSL_54117,1,2
ANSL_62093,0,2
ANSL_67373,0,2
ANSL_51154,1,1
ANSL_53098,1,2
ANSL_51320,0,2
ANSL_55040,0,2
ANSL_56253,1,1
ANSL_59629,1,2
ANSL_70162,0,2
ANSL_59024,1,1
ANSL_54003,0,2
ANSL_75555,0,2
ANSL_63984,0,2
ANSL_56890,1,2
ANSL_69456,0,2
ANSL_76515,1,2
ANSL_72033,1,2
ANSL_74040,1,1
ANSL_67920,0,2
ANSL_58973,0,2
ANSL_55085,1,1
ANSL_61316,0,2
ANSL_54053,0,2
ANSL_62269,0,2
ANSL_51620,1,2
ANSL_60223,0,2
ANSL_69687,0,2
ANSL_70445,1,2
ANSL_56773,0,2
ANSL_58831,0,2
ANSL_69145,1,2
ANSL_58544,0,2
ANSL_75564,1,2
ANSL_59584,0,2
ANSL_66773,1,2
ANSL_69283,0,2
ANSL_51785,0,2
ANSL_76822,0,2
ANSL_67183,0,2
ANSL_50209,1,1
ANSL_74248,0,2
ANSL_60982,0,2
ANSL_64962,1,2
ANSL_50979,1,2
ANSL_72993,0,2
ANSL_70038,1,2
ANSL_68364,1,2
ANSL_64876,0,2
ANSL_71002,1,2
ANSL_53148,0,2
ANSL_58584,0,2
ANSL_58846,1,2
ANSL_63711,1,2
ANSL_72518,1,2
ANSL_69221,0,1
ANSL_68934,0,2
ANSL_50055,0,2
ANSL_73333,0,2
ANSL_65152,0,2
ANSL_63435,0,2
ANSL_74042,0,2
ANSL_57146,0,2
ANSL_51253,0,2
ANSL_54248,0,2
ANSL_64498,0,2
ANSL_62442,0,2
ANSL_60535,1,2
ANSL_66922,0,2
ANSL_64022,0,2
ANSL_68483,0,2
ANSL_69034,0,2
ANSL_71028,0,2
ANSL_61617,1,2
ANSL_73191,1,2
ANSL_63065,0,2
ANSL_62308,0,2
ANSL_72332,1,1
ANSL_62781,0,2
ANSL_52523,1,2
ANSL_73529,0,2
ANSL_51241,0,2
ANSL_68081,0,2
ANSL_74410,0,2
ANSL_63281,1,2
ANSL_66146,0,2
ANSL_73153,0,2
ANSL_68562,1,2
ANSL_51609,1,1
ANSL_67577,0,2
ANSL_55797,0,2
ANSL_74351,0,2
ANSL_62077,1,1
ANSL_75927,0,2
ANSL_74023,0,2
ANSL_64566,0,2
ANSL_56872,1,2
ANSL_60581,1,2
ANSL_54553,0,2
ANSL_63465,0,2
ANSL_50432,0,2
ANSL_75926,1,2
ANSL_59416,0,2
ANSL_70308,0,2
ANSL_68702,1,1
ANSL_70809,0,2
ANSL_74470,1,2
ANSL_67952,0,2
ANSL_64415,0,2
ANSL_59930,1,2
ANSL_69788,0,2
ANSL_53709,0,2
ANSL_69730,0,2
ANSL_66747,1,2
ANSL_52916,0,2
ANSL_70433,0,2
ANSL_63209,0,2
ANSL_69225,1,2
ANSL_59729,0,2
ANSL_62511,0,2
ANSL_63275,0,2
ANSL_57225,0,2
ANSL_54574,0,2
ANSL_55035,0,2
ANSL_70218,0,2
ANSL_75410,0,2
ANSL_65085,0,2
ANSL_53351,0,2
ANSL_50813,0,2
ANSL_54482,0,2
ANSL_66661,0,2
ANSL_67906,0,2
ANSL_69403,1,2
ANSL_58502,1,2
ANSL_59933,1,2
ANSL_74371,0,2
ANSL_72130,0,2
ANSL_63118,0,2
ANSL_63826,1,1
ANSL_63138,0,2
ANSL_68140,0,2
ANSL_59731,1,2
ANSL_56372,1,2
ANSL_73728,0,2
ANSL_52942,0,2
ANSL_74535,0,2
ANSL_53833,0,2
ANSL_51091,1,2
ANSL_62869,0,2
ANSL_71801,0,2
ANSL_64260,0,2
ANSL_66841,0,2
ANSL_55433,0,2
ANSL_69781,1,2
ANSL_55164,0,2
ANSL_59895,0,2
ANSL_61137,0,2
ANSL_55664,0,2
ANSL_50435,0,2
ANSL_56285,0,2
ANSL_75346,1,2
ANSL_66226,1,2
ANSL_50920,1,2
ANSL_71185,1,2
ANSL_57322,0,2
ANSL_76339,0,2
ANSL_50084,0,2
ANSL_53783,1,1
ANSL_62122,0,2
ANSL_55159,0,2
ANSL_67754,0,2
ANSL_73416,0,2
ANSL_56682,1,2
ANSL_62444,1,2
ANSL_67262,0,2
ANSL_57532,0,2
ANSL_50365,0,2
ANSL_50791,1,2
ANSL_57304,1,1
ANSL_69086,1,2
ANSL_51806,0,2
ANSL_76868,1,2
ANSL_62763,0,2
ANSL_53970,0,2
ANSL_49992,0,2
ANSL_60210,1,1
ANSL_55363,0,2
ANSL_59031,0,2
ANSL_52064,0,2
ANSL_71842,1,2
ANSL_75368,0,2
ANSL_72731,0,2
ANSL_51791,0,2
ANSL_75042,0,2
ANSL_67449,0,2
ANSL_75473,0,2
ANSL_65328,0,2
ANSL_50706,0,2
ANSL_67435,1,2
ANSL_50459,0,2
ANSL_66407,0,2
ANSL_74648,0,2
ANSL_59036,0,2
ANSL_72679,0,2
ANSL_67996,1,2
ANSL_57237,1,2
ANSL_59811,0,2
ANSL_50281,0,2
ANSL_53190,1,2
ANSL_57714,1,1
ANSL_62233,0,2
ANSL_69410,1,2
ANSL_69813,1,2
ANSL_72576,0,2
ANSL_55732,0,2
ANSL_74058,1,2
ANSL_72021,1,2
ANSL_65317,0,2
ANSL_76217,0,2
ANSL_67842,1,2
ANSL_60206,0,2
ANSL_71626,0,2
ANSL_62834,0,2
ANSL_75041,0,2
ANSL_55926,0,2
ANSL_75988,1,2
ANSL_66350,0,2
ANSL_50691,1,2
ANSL_53046,0,2
ANSL_74546,0,2
ANSL_50686,0,2
ANSL_60336,0,2
ANSL_75957,0,2
ANSL_62388,0,2
ANSL_64396,0,2
ANSL_65886,0,2
ANSL_75616,1,2
ANSL_61416,1,2
ANSL_67987,0,2
ANSL_68439,0,2
ANSL_63383,0,2
ANSL_67474,1,2
ANSL_58458,0,2
ANSL_63018,1,2
ANSL_57061,0,2
ANSL_60583,0,2
ANSL_54535,0,2
ANSL_68348,0,2
ANSL_69234,0,2
ANSL_76447,0,2
ANSL_57507,0,2
ANSL_66531,0,2
ANSL_50802,0,2
ANSL_68814,0,2
ANSL_69843,1,2
ANSL_61255,0,2
ANSL_74833,0,2
ANSL_51429,0,2
ANSL_69808,0,2
ANSL_76787,1,2
ANSL_61835,0,2
ANSL_57153,0,2
ANSL_63124,0,2
ANSL_58214,0,2
ANSL_57067,0,2
ANSL_70191,0,2
ANSL_52132,0,2
ANSL_56728,1,2
ANSL_73207,1,1
ANSL_76107,0,2
ANSL_73991,1,2
ANSL_71348,0,2
ANSL_68261,0,2
ANSL_72773,0,2
ANSL_70624,1,2
ANSL_71608,0,2
ANSL_73378,0,2
ANSL_62907,1,2
ANSL_70591,1,2
ANSL_65999,0,1
ANSL_50394,0,2
ANSL_53954,1,1
ANSL_72248,0,2
ANSL_57040,0,2
ANSL_75324,1,2
ANSL_76498,0,2
ANSL_66413,0,2
ANSL_68611,0,2
ANSL_50498,1,1
ANSL_74134,0,2
ANSL_66085,0,2
ANSL_67715,0,2
ANSL_76436,0,2
ANSL_74136,1,2
ANSL_67821,0,2
ANSL_70002,0,2
ANSL_67204,0,2
ANSL_63642,1,2
ANSL_52569,0,2
ANSL_65074,1,2
ANSL_49976,0,2
ANSL_53623,0,2
ANSL_73167,0,2
ANSL_54342,1,2
ANSL_50867,1,2
ANSL_75149,1,2
ANSL_52222,0,2
ANSL_74297,0,2
ANSL_70372,0,2
ANSL_67313,1,2
ANSL_72855,0,2
ANSL_66318,0,2
ANSL_73401,1,2
ANSL_75642,0,2
ANSL_75165,1,2
ANSL_66342,0,2
ANSL_51982,0,2
ANSL_73305,0,2
ANSL_64638,0,2
ANSL_58625,0,2
ANSL_57499,0,2
ANSL_58492,1,2
ANSL_51390,0,2
ANSL_75824,0,2
ANSL_71642,1,2
ANSL_76687,0,2
ANSL_70901,0,2
ANSL_68063,1,2
ANSL_69719,1,2
ANSL_64101,0,2
ANSL_54414,0,2
ANSL_54864,1,1
ANSL_54210,1,1
ANSL_60445,1,2
ANSL_67363,1,2
ANSL_62954,1,2
ANSL_64416,1,2
ANSL_62821,0,2
ANSL_59495,1,2
ANSL_69137,0,2
ANSL_61947,0,2
ANSL_55564,0,2
ANSL_57018,0,2
ANSL_70129,1,2
ANSL_52899,0,2
ANSL_60752,0,2
ANSL_58144,0,2
ANSL_69284,0,2
ANSL_68749,1,2
ANSL_55606,1,2
ANSL_70539,0,2
ANSL_52880,0,2
ANSL_55620,0,2
ANSL_68737,0,2
ANSL_53048,1,2
ANSL_75168,1,2
ANSL_75212,0,1
ANSL_68420,0,2
ANSL_58595,0,2
ANSL_62231,1,2
ANSL_70586,0,2
ANSL_70108,0,2
ANSL_52242,0,2
ANSL_61473,0,2
ANSL_67970,1,2
ANSL_67602,1,2
ANSL_54043,0,2
ANSL_76696,0,2
ANSL_73226,0,2
ANSL_57602,0,2
ANSL_57972,1,2
ANSL_75055,1,2
ANSL_53794,1,1
ANSL_56676,0,2
ANSL_52182,0,2
ANSL_71748,1,2
ANSL_52400,0,2
ANSL_54259,0,2
ANSL_55171,0,2
ANSL_58344,0,2
ANSL_68095,0,2
ANSL_53037,1,2
ANSL_69227,1,2
ANSL_53774,0,2
ANSL_64403,0,2
ANSL_69996,0,2
ANSL_68682,0,2
ANSL_60783,0,2
ANSL_52818,1,2
ANSL_76554,0,2
ANSL_60366,0,2
ANSL_52828,1,2
ANSL_52085,0,2
ANSL_60916,0,2
ANSL_56164,0,2
ANSL_76230,0,2
ANSL_60171,1,2
ANSL_63406,1,1
ANSL_50304,0,2
ANSL_53884,0,2
ANSL_60123,1,2
ANSL_61191,0,2
ANSL_58916,1,2
ANSL_62402,0,2
ANSL_57670,1,2
ANSL_58654,0,2
ANSL_69352,0,2
ANSL_67675,0,2
ANSL_58657,1,2
ANSL_76867,1,2
ANSL_72105,1,2
ANSL_59881,0,2
ANSL_57228,0,2
ANSL_73584,0,2
ANSL_55393,0,2
ANSL_62732,1,2
ANSL_53945,1,2
ANSL_63219,0,2
ANSL_57259,0,2
ANSL_65836,0,2
ANSL_51680,0,2
ANSL_68750,1,2
ANSL_63001,0,2
ANSL_70566,1,2
ANSL_70444,0,2
ANSL_73403,0,2
ANSL_64375,1,2
ANSL_70337,0,2
ANSL_56638,0,2
ANSL_58861,0,2
ANSL_68589,0,2
ANSL_64631,1,2
ANSL_70183,0,2
ANSL_60076,0,2
ANSL_70937,1,2
ANSL_55933,0,2
ANSL_72661,1,2
ANSL_55921,0,2
ANSL_62895,0,2
ANSL_53735,1,2
ANSL_70869,0,2
ANSL_51798,1,2
ANSL_76307,0,2
ANSL_57248,1,1
ANSL_69795,1,2
ANSL_66652,0,2
ANSL_75423,0,2
ANSL_70259,1,2
ANSL_60789,1,2
ANSL_62724,0,2
ANSL_74462,0,2
ANSL_67349,0,2
ANSL_56023,0,2
ANSL_51611,1,2
ANSL_69241,0,2
ANSL_61286,0,2
ANSL_63718,1,2
ANSL_50881,0,2
ANSL_64105,0,2
ANSL_66330,1,2
ANSL_72011,0,2
ANSL_50807,0,2
ANSL_59281,0,2
ANSL_64669,1,2
ANSL_53664,0,2
ANSL_65909,0,2
ANSL_59345,0,2
ANSL_73165,0,2
ANSL_71231,0,2
ANSL_74614,0,2
ANSL_69562,0,2
ANSL_69953,0,2
ANSL_68246,0,1
ANSL_75821,0,2
ANSL_74051,0,1
ANSL_67770,0,2
ANSL_51775,1,2
ANSL_70302,0,2
ANSL_74411,0,2
ANSL_52837,0,2
ANSL_68839,0,2
ANSL_75580,0,2
ANSL_62225,1,1
ANSL_53671,1,2
ANSL_66192,1,2
ANSL_56885,0,2
ANSL_64642,0,2
ANSL_58247,1,2
ANSL_60515,1,2
ANSL_50724,0,2
ANSL_70728,1,2
ANSL_50728,0,2
ANSL_69829,0,2
ANSL_66563,0,2
ANSL_70004,0,2
ANSL_50875,1,2
ANSL_76459,1,2
ANSL_68487,0,2
ANSL_62964,1,2
ANSL_59129,0,2
ANSL_63662,0,2
ANSL_50487,0,2
ANSL_55677,1,2
ANSL_72330,0,2
ANSL_65993,0,2
ANSL_72999,0,2
ANSL_52354,0,2
ANSL_76103,0,2
ANSL_60156,0,2
ANSL_67064,0,2
ANSL_53769,0,2
ANSL_75023,0,2
ANSL_71706,1,2
ANSL_65500,0,2
ANSL_52427,0,2
ANSL_68607,0,2
ANSL_62592,0,2
ANSL_71091,0,2
ANSL_74844,0,2
ANSL_67562,0,2
ANSL_56771,0,2
ANSL_57330,0,2
ANSL_58062,0,2
ANSL_62317,0,2
ANSL_66094,0,2
ANSL_70684,0,2
ANSL_62750,1,2
ANSL_64598,0,2
ANSL_51225,1,2
ANSL_60968,0,2
ANSL_66419,0,2
ANSL_54490,0,2
ANSL_52251,1,2
ANSL_69878,0,2
ANSL_76359,0,2
ANSL_67935,0,2
ANSL_74758,1,2
ANSL_69358,1,2
ANSL_59451,0,2
ANSL_54847,0,2
ANSL_71658,1,2
ANSL_52599,0,2
ANSL_65847,1,2
ANSL_76269,1,1
ANSL_55445,0,2
ANSL_55222,1,2
ANSL_62690,1,1
ANSL_60853,1,2
ANSL_59613,1,1
ANSL_75430,1,2
ANSL_72643,0,2
ANSL_75754,0,2
ANSL_53989,0,2
ANSL_50051,0,2
ANSL_59203,0,2
ANSL_58393,0,2
ANSL_66196,0,2
ANSL_56326,0,2
ANSL_68618,1,2
ANSL_72848,0,2
ANSL_66024,0,2
ANSL_72494,0,2
ANSL_58689,0,2
ANSL_64109,0,2
ANSL_75723,0,2
ANSL_75601,0,2
ANSL_75293,1,1
ANSL_56060,0,2
ANSL_72152,0,2
ANSL_70894,0,2
ANSL_67702,0,2
ANSL_69742,0,2
ANSL_53575,0,2
ANSL_72098,1,2
ANSL_66967,0,2
ANSL_63839,1,2
ANSL_67017,0,2
ANSL_54273,0,2
ANSL_63158,0,2
ANSL_56738,1,2
ANSL_59869,0,2
ANSL_62118,0,2
ANSL_55289,0,2
ANSL_71457,1,2
ANSL_73543,0,2
ANSL_53164,0,2
ANSL_52152,0,2
ANSL_69116,1,2
ANSL_60793,1,2
ANSL_52619,0,2
ANSL_72373,0,2
ANSL_69649,0,2
ANSL_55968,0,2
ANSL_73101,1,2
ANSL_62059,1,1
ANSL_68011,1,1
ANSL_55407,0,2
ANSL_65188,0,2
ANSL_72705,0,2
ANSL_57829,1,2
ANSL_68508,1,1
ANSL_69806,1,1
ANSL_60326,1,2
ANSL_68445,1,2
ANSL_74301,0,2
ANSL_72226,1,2
ANSL_53694,0,2
ANSL_52306,1,2
ANSL_59410,1,2
ANSL_66737,0,2
ANSL_52325,0,2
ANSL_76071,0,2
ANSL_63780,0,2
ANSL_58007,0,2
ANSL_53621,0,2
ANSL_52495,0,2
ANSL_57349,1,2
ANSL_57176,0,2
ANSL_73956,1,2
ANSL_74601,1,2
ANSL_50662,0,2
ANSL_50256,0,2
ANSL_55143,0,2
ANSL_59396,1,2
ANSL_71307,1,2
ANSL_65883,1,2
ANSL_72746,0,2
ANSL_72497,0,2
ANSL_56050,0,2
ANSL_70589,0,2
ANSL_60654,0,2
ANSL_74417,0,2
ANSL_52939,0,2
ANSL_67690,0,2
ANSL_71680,0,2
ANSL_70990,0,2
ANSL_74899,0,2
ANSL_62705,0,2
ANSL_60259,0,2
ANSL_63248,0,2
ANSL_69963,0,2
ANSL_69725,0,2
ANSL_63160,0,2
ANSL_66955,0,2
ANSL_53946,0,2
ANSL_57133,0,2
ANSL_55304,0,2
ANSL_69587,0,2
ANSL_56916,1,2
ANSL_59727,0,2
ANSL_71559,1,2
ANSL_58265,0,2
ANSL_50833,0,2
ANSL_75405,0,2
ANSL_59371,1,2
ANSL_73067,1,2
ANSL_56198,1,2
ANSL_59188,0,2
ANSL_74926,0,2
ANSL_75259,1,2
ANSL_54546,1,1
ANSL_51199,0,2
ANSL_59832,0,2
ANSL_72022,0,2
ANSL_76794,0,2
ANSL_58039,1,2
ANSL_63885,0,1
ANSL_50340,0,2
ANSL_63426,0,2
ANSL_57876,1,2
ANSL_62315,0,2
ANSL_68266,0,2
ANSL_58102,1,2
ANSL_60082,0,2
ANSL_50796,0,2
ANSL_50840,0,2
ANSL_59080,0,2
ANSL_70424,0,2
ANSL_53834,0,2
ANSL_70479,1,2
ANSL_64594,0,2
ANSL_70661,0,2
ANSL_62257,1,2
ANSL_65656,1,2
ANSL_57955,1,2
ANSL_76097,0,2
ANSL_69309,0,2
ANSL_73166,1,2
ANSL_58121,0,2
ANSL_55239,1,2
ANSL_70756,0,2
ANSL_72484,0,2
ANSL_54348,0,2
ANSL_57611,0,2
ANSL_69885,0,2
ANSL_58248,0,2
ANSL_69852,1,2
ANSL_63675,0,2
ANSL_63679,0,2
ANSL_58553,0,2
ANSL_71071,1,2
ANSL_71301,1,1
ANSL_68065,0,2
ANSL_63995,0,2
ANSL_52455,0,2
ANSL_74857,0,2
ANSL_56338,0,2
ANSL_68875,1,2
ANSL_64470,0,2
ANSL_73857,0,2
ANSL_53001,0,2
ANSL_76552,0,2
ANSL_63658,0,2
ANSL_73591,1,2
ANSL_50667,1,2
ANSL_56174,0,2
ANSL_68547,0,2
ANSL_65922,0,2
ANSL_61053,1,2
ANSL_58791,1,2
ANSL_71647,1,2
ANSL_72698,0,2
ANSL_62342,0,2
ANSL_63214,1,2
ANSL_70328,0,2
ANSL_75543,0,2
ANSL_72051,0,2
ANSL_66017,0,2
ANSL_55383,0,2
ANSL_63414,0,2
ANSL_61647,1,1
ANSL_65535,1,2
ANSL_69889,0,2
ANSL_56595,1,2
ANSL_65132,1,1
ANSL_50358,0,2
ANSL_61898,1,2
ANSL_70478,0,2
ANSL_72428,0,2
ANSL_59892,0,2
ANSL_66548,0,2
ANSL_67125,0,2
ANSL_72555,0,2
ANSL_67425,1,2
ANSL_57004,0,2
ANSL_64200,1,2
ANSL_60885,0,2
ANSL_69135,0,2
ANSL_52414,0,2
ANSL_61738,0,2
ANSL_67942,1,2
ANSL_68332,1,2
ANSL_73602,0,2
ANSL_52668,0,2
ANSL_57992,1,2
ANSL_56603,0,2
ANSL_68634,1,2
ANSL_74805,0,2
ANSL_50483,0,2
ANSL_59542,1,1
ANSL_68257,0,2
ANSL_64989,0,2
ANSL_55051,0,2
ANSL_68139,0,2
ANSL_69499,0,2
ANSL_62875,0,2
ANSL_58485,1,1
ANSL_53860,0,2
ANSL_50539,0,2
ANSL_72776,0,2
ANSL_74709,1,2
ANSL_69481,1,2
ANSL_75825,1,2
ANSL_72059,0,2
ANSL_61590,1,2
ANSL_64815,0,2
ANSL_76685,0,2
ANSL_71918,0,2
ANSL_66642,0,2
ANSL_64641,0,1
ANSL_51991,0,2
ANSL_67652,1,2
ANSL_67701,0,2
ANSL_55101,1,2
ANSL_55343,0,2
ANSL_54168,0,2
ANSL_61198,1,2
ANSL_66614,0,2
ANSL_69457,1,2
ANSL_56809,0,2
ANSL_68533,0,2
ANSL_64369,0,2
ANSL_55274,0,2
ANSL_64531,1,2
ANSL_74519,1,1
ANSL_54468,1,2
ANSL_71034,1,2
ANSL_53695,0,2
ANSL_60618,0,2
ANSL_52343,0,2
ANSL_51040,0,2
ANSL_72543,0,2
ANSL_68624,1,2
ANSL_53572,0,2
ANSL_70244,1,2
ANSL_73733,0,2
ANSL_75964,0,2
ANSL_69623,0,2
ANSL_69280,1,2
ANSL_70654,1,2
ANSL_60579,0,1
ANSL_66759,1,2
ANSL_75018,0,2
ANSL_61167,0,2
ANSL_73538,0,2
ANSL_60437,1,2
ANSL_72799,0,2
ANSL_72408,1,2
ANSL_62613,0,2
ANSL_67243,0,2
ANSL_50447,1,2
ANSL_74589,0,2
ANSL_65477,0,2
ANSL_60625,0,2
ANSL_57024,0,2
ANSL_57444,0,2
ANSL_67035,0,2
ANSL_72488,1,2
ANSL_53223,0,2
ANSL_59040,0,2
ANSL_60220,0,2
ANSL_57240,1,2
ANSL_61802,0,2
ANSL_67526,1,2
ANSL_64389,0,2
ANSL_53156,0,2
ANSL_61571,1,2
ANSL_56246,0,2
ANSL_63851,0,2
ANSL_72900,0,2
ANSL_64089,0,2
ANSL_51723,0,2
ANSL_54797,0,2
ANSL_58099,1,2
ANSL_56951,1,2
ANSL_72470,0,2
ANSL_73906,0,2
ANSL_65650,0,2
ANSL_63873,0,2
ANSL_54262,0,2
ANSL_72396,0,2
ANSL_69673,1,2
ANSL_58403,0,2
ANSL_58895,1,2
ANSL_54870,0,2
ANSL_70501,1,1
ANSL_66553,1,2
ANSL_67212,1,2
ANSL_73270,1,2
ANSL_67042,1,2
ANSL_68921,0,2
ANSL_73762,0,2
ANSL_57331,1,2
ANSL_64702,0,2
ANSL_50630,1,2
ANSL_55053,0,2
ANSL_67006,0,2
ANSL_61424,0,2
ANSL_56421,0,2
ANSL_62589,0,2
ANSL_62766,1,2
ANSL_52260,1,2
ANSL_50273,0,2
ANSL_66961,0,2
ANSL_59790,0,2
ANSL_66340,1,2
ANSL_52385,0,2
ANSL_53904,0,2
ANSL_72378,0,2
ANSL_51339,0,2
ANSL_70402,0,2
ANSL_61901,1,2
ANSL_74363,1,2
ANSL_58128,0,2
ANSL_70016,0,2
ANSL_52452,0,2
ANSL_73658,0,2
ANSL_72091,0,2
ANSL_52373,0,2
ANSL_74480,1,2
ANSL_66032,0,2
ANSL_70061,0,2
ANSL_60367,1,2
ANSL_59141,0,2
ANSL_76579,0,2
ANSL_73905,0,2
ANSL_52335,1,2
ANSL_70818,0,2
ANSL_72119,1,2
ANSL_52176,0,2
ANSL_63751,1,2
ANSL_56109,0,2
ANSL_67673,1,1
ANSL_54925,0,2
ANSL_54994,0,2
ANSL_68890,0,2
ANSL_50300,0,2
ANSL_55303,0,2
ANSL_50229,0,2
ANSL_50782,0,2
ANSL_67956,0,2
ANSL_55295,0,2
ANSL_71551,0,2
ANSL_75890,1,1
ANSL_52588,1,2
ANSL_70946,0,2
ANSL_60032,0,2
ANSL_60811,0,2
ANSL_61602,1,1
ANSL_69782,0,2
ANSL_59937,1,2
ANSL_69689,0,2
ANSL_55769,0,2
ANSL_58797,1,2
ANSL_74005,0,2
ANSL_55628,1,2
ANSL_75766,0,2
ANSL_49997,1,2
ANSL_73400,1,2
ANSL_64358,0,2
ANSL_71067,0,2
ANSL_54964,0,2
ANSL_52127,1,2
ANSL_76053,1,2
ANSL_63895,1,2
ANSL_70240,0,2
ANSL_74696,0,2
ANSL_74485,0,2
ANSL_62071,0,2
ANSL_63243,0,2
ANSL_73974,1,2
ANSL_55722,1,2
ANSL_52779,0,2
ANSL_54750,1,1
ANSL_64841,0,2
ANSL_55674,0,2
ANSL_58356,1,1
ANSL_66906,0,2
ANSL_62008,0,2
ANSL_74079,1,2
ANSL_66549,1,2
ANSL_59192,0,2
ANSL_50032,0,2
ANSL_55652,0,2
ANSL_54376,0,2
ANSL_70118,0,2
ANSL_62055,0,2
ANSL_69026,0,2
ANSL_68435,1,2
ANSL_57981,1,2
ANSL_54801,0,2
ANSL_62001,1,2
ANSL_75474,1,2
ANSL_50128,0,2
ANSL_74819,0,1
ANSL_69061,1,2
ANSL_75967,1,2
ANSL_73813,1,2
ANSL_68642,0,2
ANSL_72798,1,1
ANSL_62566,0,1
ANSL_61607,0,2
ANSL_73714,1,2
ANSL_70519,0,2
ANSL_64146,1,2
ANSL_69354,0,2
ANSL_50542,1,2
ANSL_60179,0,2
ANSL_65056,1,2
ANSL_67026,1,2
ANSL_53492,0,2
ANSL_61935,1,2
ANSL_76383,0,2
ANSL_63736,0,2
ANSL_53176,0,2
ANSL_64163,0,2
ANSL_59050,0,2
ANSL_69769,1,2
ANSL_66091,1,2
ANSL_50936,1,2
ANSL_75785,0,2
ANSL_53586,0,2
ANSL_57807,0,2
ANSL_70770,0,2
ANSL_52991,1,1
ANSL_57441,0,2
ANSL_53451,0,2
ANSL_71359,1,2
ANSL_74821,0,2
ANSL_75665,0,2
ANSL_58929,0,2
ANSL_64892,1,2
ANSL_59245,0,2
ANSL_69463,0,2
ANSL_61960,0,2
ANSL_53270,0,2
ANSL_73482,1,2
ANSL_57442,0,2
ANSL_72088,0,2
ANSL_71138,0,2
ANSL_73263,1,2
ANSL_75299,0,2
ANSL_54900,0,2
ANSL_71897,1,2
ANSL_66754,0,1
ANSL_75506,0,2
ANSL_58034,0,2
ANSL_72901,1,2
ANSL_73568,0,2
ANSL_63396,1,2
ANSL_72406,1,2
ANSL_57402,0,2
ANSL_65637,0,2
ANSL_55998,0,2
ANSL_75968,0,2
ANSL_56530,0,2
ANSL_53028,0,2
ANSL_68800,0,2
ANSL_67503,1,2
ANSL_71944,1,2
ANSL_56124,1,1
ANSL_61769,0,2
ANSL_51818,0,2
ANSL_67110,1,2
ANSL_55684,0,2
ANSL_61821,0,2
ANSL_54145,0,2
ANSL_64675,0,2
ANSL_57071,0,2
ANSL_63584,0,2
ANSL_76865,1,2
ANSL_75619,0,2
ANSL_65227,1,1
ANSL_73397,0,2
ANSL_54288,0,2
ANSL_52955,1,1
ANSL_53927,0,2
ANSL_55366,0,2
ANSL_74141,0,2
ANSL_56283,1,2
ANSL_54163,0,2
ANSL_76605,0,2
ANSL_67530,0,2
ANSL_58920,0,2
ANSL_56867,0,2
ANSL_68973,0,2
ANSL_53465,0,2
ANSL_75913,0,2
ANSL_62480,0,2
ANSL_51960,0,2
ANSL_63962,0,2
ANSL_76186,1,2
ANSL_58215,1,2
ANSL_50060,1,2
ANSL_63574,0,2
ANSL_53346,0,2
ANSL_50082,0,2
ANSL_52956,1,2
ANSL_55931,1,2
ANSL_65826,0,2
ANSL_50298,0,2
ANSL_51298,0,2
ANSL_69455,1,2
ANSL_72943,1,2
ANSL_69218,0,2
ANSL_51191,1,2
ANSL_73508,1,2
ANSL_50086,0,2
ANSL_51261,1,2
ANSL_61808,0,2
ANSL_59626,0,2
ANSL_70601,0,2
ANSL_58504,0,2
ANSL_65109,1,2
ANSL_60965,0,2
ANSL_74780,1,1
ANSL_71702,0,2
ANSL_55902,1,2
ANSL_59190,1,1
ANSL_63738,0,2
ANSL_67552,0,2
ANSL_54409,0,2
ANSL_51219,1,2
ANSL_64312,0,2
ANSL_57258,1,2
ANSL_51554,1,1
ANSL_69613,1,2
ANSL_73498,0,2
ANSL_63206,0,2
ANSL_52559,0,2
ANSL_70187,1,2
ANSL_67505,0,2
ANSL_66693,1,1
ANSL_56136,0,2
ANSL_58508,0,2
ANSL_53964,0,2
ANSL_53827,0,1
ANSL_52322,0,2
ANSL_59497,0,2
ANSL_54658,0,2
ANSL_65564,1,2
ANSL_75561,1,2
ANSL_64941,0,2
ANSL_75282,1,2
ANSL_73503,0,2
ANSL_56590,0,2
ANSL_50450,0,2
ANSL_63163,0,2
ANSL_57503,0,2
ANSL_71395,0,2
ANSL_56095,0,2
ANSL_71485,0,2
